標題,內文,連結
【台語世界／錄音】阮囝ê頭一隻狗,"Sòa-lo̍h tio̍h ài kā i hō-miâ. Tú-hó chhù-lāi ū gín-á pán ê káu tô͘ kàm. Gún chhōe tio̍h Sūi-sū ê ""伯恩soaⁿ khián"" kah i ê mn̂g-chháu ū chiap-kīn, to̍h kiò i ""伯恩 ""(Hôa-gí). Kúi-ā nî liáu-āu, khòaⁿ tio̍h "" Góa bô gōng góa ū ōe beh kóng "" ê tiān-iáⁿ lāi-té hit chiah bo̍k-iûⁿ-khián ê mo͘-chháu kah""伯恩"" ū sio-kāng. Āu--lâi chiah chai-iáⁿ hit-khoán káu sī kiò""piⁿ-chè bo̍k-iûⁿ-khián"". Gún""伯恩"" thàu  chhut-lâi ē mo͘ chháu tú-hó chhiūⁿ hit-khoán, tiāⁿ tiāⁿ mā ē hō͘-lâng gō͘-hōe i sī miâ khián .",https://www.peoplemedia.tw/news/6cec34c9-bdcc-42b8-9b6f-9a27813af4cd
【台語世界／錄音】阮囝ê頭一隻狗,"伯恩 lóng chia̍h gún chhù-lāi chhun--ê pn̄g-chhài. Káng sī chia̍h chhun--ê, ū-sî sī choan-kang lâu hō͘ i chia̍h--ê. Chêng tōa-koaⁿ ū chéng chûn á, i mā sī chûn-tiúⁿ. Chhù-lāi put-sám-sî lóng ū hî á 伯恩s ī chia̍h hî-á kiáu pn̄g. Ū-sî koh ē chia̍h tio̍h sa-sí-mih , o͘-hî-chí, o͘-hî-piō, o͘-hî-kiān. I ê mo͘-chháu chìn kim kah chia̍h hái-sán m̄ chai ū koan-hē bô?",https://www.peoplemedia.tw/news/6cec34c9-bdcc-42b8-9b6f-9a27813af4cd
【台語世界／錄音】阮囝ê頭一隻狗,"In-ūi sī chhī tē-it chiah káu khah bô keng-giām, bô chhōa i khì chò chiat-io̍k ê tōng-chok. I tio̍h ē khì mó͘ lám-chím; ū-sî ē khì mó͘ lâng ê tōa-thúi, hô͘ tōa-lâng iah-sī gín-á chìn kiaⁿ--o͘h ! Gún mā tùi in kám-kak chìn pháiⁿ-sè. Chái-khí nā khan i chhut--khì, pàng hō͘ i ka-kī  sì-kè cháu. Ū-sî ē cháu kah bô khòaⁿ--ê iáⁿ. Góa kóaⁿ beh siōng-pan, ài koh hoân-ló i cháu bô--khì ! Āu--lâi chia chiah chai-iáⁿ i sī khì siáu káu-bó.",https://www.peoplemedia.tw/news/6cec34c9-bdcc-42b8-9b6f-9a27813af4cd
【台語世界／錄音】阮囝ê頭一隻狗,"Kî-sı̍t i khùn-jiáu gún ê tāi-chì bô chē, chí-ū chı̍t-kiāⁿ seⁿ-oa̍h tiong ê tōa tāi-chì ""pàng-sái"". Ū chı̍t-chiām-á  i kià gún chêng-ang chhī. Khó-lêng i hō͘ chia̍h siuⁿ chē kut-thâu, tì-sú伯恩 ê tı̍t-tn̂g oai--khì, bô-hoat-tō͘ ka-kī pàng-sái, su-iàu lâng tàu-saⁿ-kāng. Tú-thâu-á góa m̄-chai mê-kak, bú kah i chìn thiàⁿ, ē beh kāng kā! Góa kòa kāu ê tiúⁿ chhiú-lông kah i piàⁿ. Liân gún kiáⁿ mā bô i ê hoat-tō͘. In-ūi góa ē kiaⁿ, ū-sî kúi á kang chiah bú chı̍t-pái. Hit-tōaⁿ chi̍t-tang-gōa ê jı̍t-chí sī siōng m̄-kam i ê sî-chūn. Āu--lâi kiù-chhiⁿ chhut-hiān, gún sek-iú Miso khòaⁿ gún bú hiah thiam. I tio̍h kóng i lâi chhì khòaⁿ māi. I seng tùi伯恩 kóng,” Góa sī beh lāi kā lí tàu-saⁿ-kāng, chhiáⁿ lí pàng khin-sang, góa ē ûn-ûn á lāi! I tio̍h iōng kha-thúi kiap伯恩 ê hûn-su, chhiú khin-khin-á sak i ê kha-chhng, siōng sîn-kî sī 伯恩kèng-jiân koai koai á hō͘ i iōng, pâi piān chìn sūn-lī! Chìn phòe-ho̍k i ê hó chhiú-sè! koh-lâi gún tio̍h o̍h i ê tōng-chok, 伯恩 lóng chìn phòe-ha̍p, kám-siā Miso!",https://www.peoplemedia.tw/news/6cec34c9-bdcc-42b8-9b6f-9a27813af4cd
【台語世界／錄音】阮囝ê頭一隻狗,"Thè-hiu chêng, góa beh tiàu khì Lâm-ò Lông-hōe siōng-pan. I tòe góa khì Lô-tong Hóe-chhia-thâu. Ū chi̍t-pái tòe kàu goa̍t-tâi, góa kiò i tńg--khì, i chìn thiaⁿ-ōe tio̍h tńg chhù-lāi tán góa. 2006 nî 6 goe̍h gún khì Sin-tek Káu-liâu tòa chi̍t-chām-á. Hit-nî ê kôaⁿ-thiⁿ, ū chi̍t-kang thàu-chá khòaⁿ tioh伯恩 iâu lâi iâu khì kiâⁿ tńg--lāi, góa siūⁿ kóng i sī hō͘ hong chhoe ê koan-hē. Āu--lâi i tio̍h khai-sí thó͘, gún kám-kak i khó-lêng sī tiòng-to̍k ah. Miso kóaⁿ-kín pài-thok soaⁿ-kha Tek-lâm ê pêng-iú. Tú-hó in Yoga ha̍k-seng ê ang sī siù-i. Lé-pài hioh-khùn mā khéng tàu-saⁿ-kâng. Khui-chhia lo̍h-soaⁿ ê sî, 伯恩 tó tī chhia-té thó͘ hoeh chhut--lâi. Koh-lâi ōaⁿ làu-sái. Góa sim-lāi siūⁿ, “I nā sí tī góa ê hûn-su piⁿ, mā-sī chi̍t-chióng an-ùi!” Chi̍t kàu chín-só͘, i-seng sûi kā i chù saⁿ-ki siā, kiò gún tńg--khì ài chún-pī o͘-thn̂g-chúi hō͘ i lim. 伯恩 kéng-jiân hó--khí-lâi ah!",https://www.peoplemedia.tw/news/6cec34c9-bdcc-42b8-9b6f-9a27813af4cd
【台語世界／錄音】阮囝ê頭一隻狗,"伯恩 sī it chiah chìn un-sûn ê káu. Góa tòe Miso khì iù-jî-hûiⁿ chò chúi-kha ê sî, i lóng chhut¬chāi hō͘ hia-ê gín-á bong. Ū chi̍t-ūi cha-bó͘ gín-á chū-chheng sī""傻瓜婷"" tio̍h kiò伯恩 ""gû-leng-thn̂g"". Chit 10 tang lāi i bat pháng-kìⁿ kúi-ā pái, lóng chìn hó-ūn ū chhōe tńg-lâi.",https://www.peoplemedia.tw/news/6cec34c9-bdcc-42b8-9b6f-9a27813af4cd
【台語世界／錄音】阮囝ê頭一隻狗,"2007 nî 9 goe̍h 18 chái-khí, in-ūi hong-thai thêng pan thêng khò, gún kóaⁿ-khì iù-jî-hûiⁿ chhú-lí chìm kui-mê ê bí,  siūⁿ beh chài i khì. Chhia-khò͘ lāi khòaⁿ-bô káu, siūⁿ kóng seng khì chhú-lí kong-sū chiah koh-kóng. Siūⁿ-bē-kàu túi iù-jî-hûiⁿ tńg--lâi mā bô khòaⁿ tioh i. Góa cháu-khì Lô-tong chhōe chìn ū-miâ ê sǹg-miā-sian mn̄g伯恩 ê hē-lo̍h, i seng iōng chóa-pâi-á hō͘ goán thiu. Góa thiu-tio̍h ê chóa-pâi-á téng-bīn sī ōe chi̍t-kháu chúi-chéⁿ. Sǹg-miā-sian tio̍h kóng 伯恩 i bô cháu hūiⁿ, tī gún-tau hù-kīn. M̄-koh góa khì gún-tau hù-kīn tōa-siaⁿ hiàm ""伯恩, 伯恩 "" i lóng-bô khòaⁿ tio̍h sim-ài ê伯恩 ,  tio̍h án-ni i bô koh tńg--lâi, hō͘ gún chìn kan-khó͘ ! Góa siūⁿ i khó-lêng sī koh khì siáu káu-bó, hō͘ lâng lia̍h--khì--ah!",https://www.peoplemedia.tw/news/6cec34c9-bdcc-42b8-9b6f-9a27813af4cd
【台語世界／錄音】阮囝ê頭一隻狗,"I pháng-kìⁿ ê  thâu saⁿ kò goa̍t, in-ūi chìn siūⁿ i, tú-hó góa tī Lô-tong siā-khu tāi-ha̍k siōng ōe-tô͘ pan, góa tio̍h chioh-tio̍h chhái-pit chhiong góa ê su-liām kah ōe chhut-lâi. Miso  ūi chit-pak tô͘ hō chi̍t ê chìn lōng-bān ê miâ~Tī múi chi̍t ê khong-kan, siūⁿ--lí . Chit-chàn tāi-chì mā hō͘ góa chhim-chhim thé-hōe tio̍h chı̍t kù ōe～Ài m̄ thang thoa .",https://www.peoplemedia.tw/news/6cec34c9-bdcc-42b8-9b6f-9a27813af4cd
【台語世界／錄音】阮囝ê頭一隻狗,"Hō͘ lín ioh, āu--lâi góa koh tú-tio̍h kui chiah káu?",https://www.peoplemedia.tw/news/6cec34c9-bdcc-42b8-9b6f-9a27813af4cd
【台語世界／錄音】阮囝ê頭一隻狗,讀hōo你聽：,https://www.peoplemedia.tw/news/6cec34c9-bdcc-42b8-9b6f-9a27813af4cd
台灣俚諺語新解—心無邪呣驚鬼／心頭若無定，想錢就無生命,"心無邪呣驚鬼
Sim bô siâ m̄ kiaⁿ kúi",https://www.peoplemedia.tw/news/e5019890-6107-4044-b730-7bf9601efccf
台灣俚諺語新解—心無邪呣驚鬼／心頭若無定，想錢就無生命,【暗示】光明磊落。,https://www.peoplemedia.tw/news/e5019890-6107-4044-b730-7bf9601efccf
台灣俚諺語新解—心無邪呣驚鬼／心頭若無定，想錢就無生命,【註解】為人不做虧心事，不暗室欺人，心坦蕩蕩的，有鬼也不怕。,https://www.peoplemedia.tw/news/e5019890-6107-4044-b730-7bf9601efccf
台灣俚諺語新解—心無邪呣驚鬼／心頭若無定，想錢就無生命,"心頭若無定，想錢就無生命
Sim-thâu nā bô tiāⁿ，siūⁿ tsîⁿ tsiū bô sìⁿ-miā",https://www.peoplemedia.tw/news/e5019890-6107-4044-b730-7bf9601efccf
台灣俚諺語新解—心無邪呣驚鬼／心頭若無定，想錢就無生命,【暗示】一心只為了錢，反而會害了自己。,https://www.peoplemedia.tw/news/e5019890-6107-4044-b730-7bf9601efccf
台灣俚諺語新解—心無邪呣驚鬼／心頭若無定，想錢就無生命,【註解】心頭：心裡。無定：沒有定性。錢雖然非常重要，但人生不該凡事只想到錢，這樣反而害慘自己。,https://www.peoplemedia.tw/news/e5019890-6107-4044-b730-7bf9601efccf
台灣俚諺語新解—心無邪呣驚鬼／心頭若無定，想錢就無生命,本文擷自《台灣俚諺語-新解》（潘榮禮編著，前衛出版社）,https://www.peoplemedia.tw/news/e5019890-6107-4044-b730-7bf9601efccf
【台語世界／錄音】結果,柑仔蜜猶koh紅啊，這是我來到園仔ê第一ê想法。,https://www.peoplemedia.tw/news/f335e262-2cb3-45ca-bef5-6a0d2587a89e
【台語世界／錄音】結果,毋管是啥物季節，阿公兜ê冰箱拍--開，定定攏有足濟果子。今仔日西瓜，明仔載無定著有檨仔，後日閣會有ná菝仔。講著阮兜上捷出現ê就是柑仔蜜啊，因為阿公有這坵kā別人租ê柑仔蜜園。一冬ē-tàng收成1 kái。自細漢柑仔蜜若開始收成，我就愛去鬥相共。對我來講，柑仔蜜ê土味就是阿公佮阿媽ê氣味。,https://www.peoplemedia.tw/news/f335e262-2cb3-45ca-bef5-6a0d2587a89e
【台語世界／錄音】結果,不二過，到今年租這坵租幾十冬ê田就愛還予人啊。因為阿公，阿媽已經老啊，逐个煩惱in ê身體袂堪得，若是佇偏僻ê田園出啥物代誌，就會變逐个ê遺憾。,https://www.peoplemedia.tw/news/f335e262-2cb3-45ca-bef5-6a0d2587a89e
【台語世界／錄音】結果,毋閣啥物是阿公ê遺憾咧？伊做田做一世人。放棄讀冊ê機會，晟養小弟小妹大漢。種田是上驕傲ê代誌，嘛是伊認為家己上有價值ê所在。若是因為咱驚伊受傷，就毋予伊去做穡，這是囝兒ê愛，嘛是in ê自私。,https://www.peoplemedia.tw/news/f335e262-2cb3-45ca-bef5-6a0d2587a89e
【台語世界／錄音】結果,柑仔蜜結果啊，毋過阿公頂個月雄雄出車禍，跤受傷啊。上後這冬啊柑仔蜜，紲變做阮禮拜時仔若有閒較加減挽。逐擺我佮媽媽若欲騎車去田lín，阿公攏想欲綴來。阮看落嘛是足毋甘。只好安慰伊等熱天，傷較好啊，就會使去挽囉。咱心內攏知ê是，這禮拜園仔就欲廢掉還hō͘人啊，阿公是無法度閣見伊一面啊。,https://www.peoplemedia.tw/news/f335e262-2cb3-45ca-bef5-6a0d2587a89e
【台語世界／錄音】結果,阮佮一箱一箱ê柑仔蜜載轉來，阿公ná看，ná 講伊以早少年ê時，會當扛百偌斤，koh行比人較緊。若講著做田，伊ê熱情可比臺南ê日頭遐豔。人講「行行出狀元。」阿公佇我心目中就是第一名ê做穡人。,https://www.peoplemedia.tw/news/f335e262-2cb3-45ca-bef5-6a0d2587a89e
【台語世界／錄音】結果,想去下晡彼坵欠照顧ê果子園，佮柑仔蜜相牽ê藤仔已經欲焦啊，毋koh果子生佮滿滿是。遮ê柑仔蜜敢知影in未來ê命運？我想，就算in了解，「結果」嘛袂無仝。,https://www.peoplemedia.tw/news/f335e262-2cb3-45ca-bef5-6a0d2587a89e
【台語世界／錄音】結果,我隔一層手套，感受著果子性命ê氣力。,https://www.peoplemedia.tw/news/f335e262-2cb3-45ca-bef5-6a0d2587a89e
【台語世界／錄音】結果,有淡薄仔屈強，親像阿公仝款。,https://www.peoplemedia.tw/news/f335e262-2cb3-45ca-bef5-6a0d2587a89e
【台語世界／錄音】結果,台灣字（白話字）版,https://www.peoplemedia.tw/news/f335e262-2cb3-45ca-bef5-6a0d2587a89e
【台語世界／錄音】結果,Kiat-kó,https://www.peoplemedia.tw/news/f335e262-2cb3-45ca-bef5-6a0d2587a89e
【台語世界／錄音】結果,"Kam-á-bi̍t iū koh âng ah, che sī góa lâi-kàu hn̂g-a ê tē-it-ê siūⁿ-hoat.",https://www.peoplemedia.tw/news/f335e262-2cb3-45ca-bef5-6a0d2587a89e
【台語世界／錄音】結果,"M̄-koán sī siáⁿ-mi̍h kùi-cheh, a-kong tau ê peng-siuⁿ phah-khui, tiāⁿ-tiāⁿ lóng-ū chiok-chē kóe-chí. Kin-á-ji̍t ū si-koe, miâ-á-chài bô-tiāⁿ-tio̍h ū soāiⁿ-á, āu--ji̍t koh ē ū ná-pua̍t-á. Kóng tio̍h gún tau siōng chia̍p chhut-hiān ê tio̍h-sī kam-á-bi̍t ah. In-ūi a-kong ū chi̍t-khu kā pa̍t-lâng cho͘ ê kam-á-bi̍t hn̂g. Chi̍t tang ē-tàng siu-sêng chi̍t-kái. Chū sè-hàn kam-á-bi̍t nā khai-sí siu-sêng, góa tō ài khì tàu-saⁿ-kāng. Tùi góa lâi kóng, kam-á-bi̍t ê thó͘-bī tio̍h-sī a-kong kap a-má ê khì-bī.",https://www.peoplemedia.tw/news/f335e262-2cb3-45ca-bef5-6a0d2587a89e
【台語世界／錄音】結果,"Put-lī-kò, kàu kin-nî chi̍t-khu cho͘ kúi cha̍p tang ê chhân tio̍h-ài hêng hō͘ lâng ah. In-ūi a-kong, a-má í-keng lāu--a, ta̍k ê hoân-ló in ê sin-thé bē kham tit. Nā-sī tī phian-phiah ê chhân-hn̂g chhut siáⁿ-mih tāi-chì, tō ē pìⁿ ta̍k-ê ê ûi-hām.",https://www.peoplemedia.tw/news/f335e262-2cb3-45ca-bef5-6a0d2587a89e
【台語世界／錄音】結果,"M̄-koh siáⁿ-mih sī a-kong ê ûi-hām leh? I chò-chhân chò chi̍t-sì-lâng. Hòng-khì tha̍k-chheh ê ki-hōe, chhiâⁿ-ióng sió-tī ,sió-mōe tōa-hàn. Chèng-chhân sī i siōng kiau-ngō͘ ê tāi-chì, mā sī i jīn-ûi ka-kī siōng ū kè-ta̍t ê só͘-chāi. Nā-sī in-ūi lán kiaⁿ i siū-siong, tō m̄ hō͘ i khì chòh-sit, che sī kiáⁿ-lî ê ài, mā-sī in ê chū-su.",https://www.peoplemedia.tw/news/f335e262-2cb3-45ca-bef5-6a0d2587a89e
【台語世界／錄音】結果,"Kam-á-bi̍t kiat-kó ah, m̄-koh a-kong téng-kò-goe̍h hiông-hiông chhut chhia-hō, kha siū-siong ah. Siōng-āu chit-tang ê kam-á-bi̍t, sòa pìⁿ chò gún lé-pài sî-á nā ū-êng khah ke-kiám bán. Ta̍k-pái góa kap ma-ma nā beh khiâ-chhia khì chhân--lín, a-kong lóng siūⁿ beh tòe--lâi. Gún khòaⁿ--loh mā sī chiok m̄-kam. Chí-hó an-ùi i tán joa̍h-thiⁿ, siong khah hó--ah, tio̍h ē-sái khì bán lo͘h. Lán sim-lāi lóng chai--ê sī, chit lé-pài hn̂g-a tio̍h beh hùi tiāu hêng hō͘--lâng a, a-kong sī bô-hoat-tō͘ koh kìⁿ i chi̍t bīn--ah.",https://www.peoplemedia.tw/news/f335e262-2cb3-45ca-bef5-6a0d2587a89e
【台語世界／錄音】結果,"Gún kā chi̍t -siuⁿ chi̍t -siuⁿ ê kam-á-bi̍t chài--tńg-lai, a kong ná khòaⁿ, ná kóng i í-chá siàu-liân ê sî, ē-tàng kng pah gōa kin, koh kiâⁿ pí lâng khah kín. Nā kóng-tio̍h chò chhân, i ê jia̍t-chêng khó-pí Tâi-lâm ê ji̍t-thâu hiah iām. Lâng kóng ""hâng-hâng chhut chiōng-goân."" A-kong tī góa sim-bo̍k tiong tio̍h-sī tē-it-miâ ê choh-sit-lâng.",https://www.peoplemedia.tw/news/f335e262-2cb3-45ca-bef5-6a0d2587a89e
【台語世界／錄音】結果,"Siūⁿ khì ē-po͘ hit khu khiàm chiàu-kò͘ ê kóe-chí-hn̂g, kap kam-á-bi̍t sio khan ê tîn-a í-keng beh ta ah, m̄-koh kóe-chí seⁿ kah móa-móa sī. Chia e kam-á-bi̍t kam chai-iáⁿ in bī-lâi ê miā-ūn? Góa siūⁿ, tio̍h sǹg in liáu-kái, ""kiat-kó"" mā bē bô kâng.",https://www.peoplemedia.tw/news/f335e262-2cb3-45ca-bef5-6a0d2587a89e
【台語世界／錄音】結果,"Góa keh chi̍t chân chhiú-thò, kám-siū tio̍h kóe-chí sèⁿ-miā ê khùi-la̍t.",https://www.peoplemedia.tw/news/f335e262-2cb3-45ca-bef5-6a0d2587a89e
【台語世界／錄音】結果,"Ū tām-po̍h-á khut-kiông, chhin-chhiūⁿ a-kong kāng-khoán.",https://www.peoplemedia.tw/news/f335e262-2cb3-45ca-bef5-6a0d2587a89e
【台語世界／錄音】結果,讀hōo你聽,https://www.peoplemedia.tw/news/f335e262-2cb3-45ca-bef5-6a0d2587a89e
【台語世界／錄音】物理ê世界,物理ê世界表面看--來是真複雜無仝 ê 現象， 包含各種無仝 ê元素（element)， 物質（matter），星體，能量（energy)，甚至時間......不過近代400 冬科學 ê 研究證明，伊是一个真規則 ê 世界，攏總遵守幾條基本簡單ê規則。你若是物理學家，甚至ē-tàng kā 所有ê現象，ùi上小 ê Q子（qoark）到上大ê宇宙，ùi咱所知上早ê時間 （宇宙出世）到上尾ê時間（宇宙結束)，用一條tn̂g-tn̂g ê 數學公式表現出--來......Che 敢m̄是一个奇蹟？,https://www.peoplemedia.tw/news/f877966c-65c7-4466-ba7f-846814bdc230
【台語世界／錄音】物理ê世界,物理ê世界iáu有一个你想bē到ê奇蹟。自然ê現實（reality）kap咱日常感官ê經驗其實無一定一致，甚至對反。親像時間受加速ē變慢，親像光（ light ）同時是波動（ wave）也是質粒 （ particle），一粒光子（photon ）同時存在tī 無仝 ê所在（localization）......種種奇巧ê量子力學（qoantam mechanic）ê世界， 你無法度想像。不過請你ē記--得，che m̄是自然界ê魔術，che是物理基本ê現實。 經過科學ê目睭chiah有法度經驗，瞭解 ê 現實。,https://www.peoplemedia.tw/news/f877966c-65c7-4466-ba7f-846814bdc230
【台語世界／錄音】物理ê世界,你ē進一步問，chia ê基本規則是按怎來--ê？Che咱 chín無答案，或者是完全靠機會（random chance），或者是人類知識範圍以外，永遠 bē-tàng 回答 ê 問題。總--是物理 ê世界允准咱看lú chē，親像一个thǹg半光ê美女，lú hō͘咱愛 beh看 lú chē，感覺神密，敬畏， 美麗，提昇咱ê心靈，甚至崇拜ê宗教感。,https://www.peoplemedia.tw/news/f877966c-65c7-4466-ba7f-846814bdc230
【台語世界／錄音】物理ê世界,台灣字（白話字）版,https://www.peoplemedia.tw/news/f877966c-65c7-4466-ba7f-846814bdc230
【台語世界／錄音】物理ê世界,Bu̍t-lí ê sè-kài piáu-bīn khoaⁿ--lai sī chin hok-cha̍p bô-kâng ê hiān-siōng， pau-hâm kok-chióng bô-kâng ê goân-sò͘ （element， bu̍t-chit（matter）， chhiⁿ-thé， lêng-liōng ( energy)， sīm-chì sî-kan......put-kò kīn-tāi sì-pah tang kho-ha̍k ê gián-kiù chèng-bêng， i sī chi̍t-ê chin kui-chek ê sè-kài， lóng-chóng chun-siú kúi-tiâu ki-pún kan-tan ê kui-chek。 Lí nā-sī bu̍t-lí ha̍k-ka， sīm-chì ē-tàng kā só͘-ū ê hiān-siōng， ùi siōng-sió ê  Q-chú（qoark）kàu siōng-tōa ê ú-tiū， ùi lán só͘-chai siōng-chá ê sî-kan（ú-tiū chhut-sì）kàu siōng-bóe ê sî-kan（ú-tiū kiat-sok）， iōng chit-tiâu tn̂g-tn̂g ê sò͘-ha̍k kong-sek piáu-hiān chhut--lâi......Che kám m̄-sī chi̍t-ê kî-chek？,https://www.peoplemedia.tw/news/f877966c-65c7-4466-ba7f-846814bdc230
【台語世界／錄音】物理ê世界,Bu̍t-lí ê sè-kài iáu-ū chi̍t-ê lí siūⁿ-bē-kàu ê kî-chek。 Chū-jiân ê hiān-si̍t（reality）kap lán ji̍t-siông kám-koan ê keng-giām kî-si̍t bô it-tēng it-tì， sīm-chì tùi-hoán， chhin-chhiūⁿ sî-kan siū ka-sok ê éng-hióng ē piàn-bān， chhin-chhiūⁿ kng（light）tông-sî sī pho-tōng（wave）iā-sī chit-lia̍p（particle）。 chi̍t-lia̍p kong-chú tông-sî chûn-chāi tī bô-kâng ê só͘-chāi（localization）......chióng-chióng kî-khá ê liōng-chú le̍k-ha̍k（qoantam mechanic）ê sè-kài， lí bô-hoat-tō͘ sióng-siōng。 Put-kò chhiáⁿ-lí ē kì--tit， che m̄-sī chū-jiân-kài ê mô͘-su̍t， che sī bu̍t-lí ki-pún ê hiān-si̍t， keng-kòe kho-ha̍k ê ba̍k-chiu chiah ū hoat-tō͘ keng-giām， liáu-kái ê hiān-si̍t。,https://www.peoplemedia.tw/news/f877966c-65c7-4466-ba7f-846814bdc230
【台語世界／錄音】物理ê世界,Lí ē chìn-chi̍t-pō͘ mn̄g， chia-ê ki-pún kui-chek sī án-chóaⁿ lâi--ê？Che lán chín bô tap-àn， he̍k-chiá sī oân-choân khò ki-hōe（random chance）， he̍k-chiá sī jîn-lūi tì-sek hoān-ûi í-gōa， éng-oán bē-tàng hôe-tap ê būn-tê。 Chóng--sī bu̍t-lí ê sè-kài ún-chún lán khòaⁿ lú-chē， chhin-chhiūⁿ chi̍t-ê thǹg pòaⁿ-kng ê bí-lú， lú hō͘ lán ài-beh khòaⁿ lú-chē， kám-kak sîn-bi̍t， kèng-ùi， bí-lē， thê-seng lán ê sim-lêng， sīm-chì chông-pài ê chong-kàu kám。,https://www.peoplemedia.tw/news/f877966c-65c7-4466-ba7f-846814bdc230
【台語世界／錄音】物理ê世界,（Chok-chiá chù：chhiáⁿ-iōng pe̍h-ōe-jī）（作者注：請用白話字）,https://www.peoplemedia.tw/news/f877966c-65c7-4466-ba7f-846814bdc230
